stress_axis,stress_level,split,method,seed,rows,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,risk_upper,coverage,counterfactual_gap,intervention_consistency,causal_utility
combined,0.25,combined_hard_shift,contrastive_action_flow,2,32,0.89752,0.89326,0.90692,0.70521,0.07275,0.13776,0.96875,0.09375,0.09084,0.17938,0.11757,1.00000,0.44107,0.80915,0.86808
combined,0.25,combined_hard_shift,contrastive_action_flow,3,32,0.88265,0.85150,0.93033,0.81979,0.11893,0.18033,0.81250,0.12500,0.09198,0.18031,0.12825,1.00000,0.45567,0.81267,0.73740
combined,0.25,combined_hard_shift,contrastive_action_flow,4,32,0.87589,0.85305,0.91357,0.74167,0.12616,0.17733,0.75000,0.09375,0.09279,0.17660,0.13095,1.00000,0.44641,0.80191,0.70184
combined,0.25,combined_hard_shift,contrastive_action_flow,5,32,0.87876,0.84139,0.93315,0.79844,0.13199,0.19024,0.75000,0.03125,0.09095,0.18460,0.13205,1.00000,0.45753,0.81150,0.72448
combined,0.25,combined_hard_shift,contrastive_action_flow,6,32,0.88925,0.87528,0.91395,0.79479,0.09255,0.15379,0.81250,0.03125,0.09113,0.17312,0.12184,1.00000,0.44396,0.80812,0.77642
combined,0.25,combined_hard_shift,contrastive_action_flow,7,32,0.86475,0.82076,0.92977,0.81719,0.14508,0.18774,0.78125,0.06250,0.09419,0.18175,0.13486,1.00000,0.44698,0.80225,0.73033
combined,0.25,combined_hard_shift,contrastive_action_flow,8,32,0.85215,0.79631,0.93255,0.81094,0.16364,0.21730,0.71875,0.06250,0.09177,0.18267,0.14028,1.00000,0.45437,0.80274,0.68062
combined,0.25,combined_hard_shift,contrastive_action_flow,9,32,0.88526,0.85346,0.93281,0.85521,0.11714,0.17413,0.81250,0.00000,0.08825,0.17494,0.12726,1.00000,0.46068,0.81631,0.78385
combined,0.25,combined_hard_shift,learned_correlation_classifier,0,32,0.85996,0.78966,0.95826,0.90625,0.18757,0.24075,0.78125,0.03125,0.09891,0.19769,0.15121,1.00000,0.45000,0.80188,0.73249
combined,0.25,combined_hard_shift,learned_correlation_classifier,1,32,0.84399,0.77046,0.94571,0.90885,0.19967,0.24691,0.68750,0.09375,0.10010,0.20024,0.15517,1.00000,0.44788,0.79485,0.63915
combined,0.25,combined_hard_shift,learned_correlation_classifier,2,32,0.87089,0.80712,0.95179,0.91042,0.14800,0.23429,0.71875,0.12500,0.09946,0.20299,0.14166,1.00000,0.44103,0.80424,0.66216
combined,0.25,combined_hard_shift,learned_correlation_classifier,3,32,0.85690,0.78528,0.95595,0.93802,0.18244,0.25499,0.68750,0.18750,0.10031,0.20217,0.15011,1.00000,0.45125,0.80306,0.61003
combined,0.25,combined_hard_shift,learned_correlation_classifier,4,32,0.85652,0.78638,0.94949,0.89219,0.18867,0.24011,0.84375,0.09375,0.10066,0.19886,0.15233,1.00000,0.44508,0.79680,0.75249
combined,0.25,combined_hard_shift,learned_correlation_classifier,5,32,0.85701,0.78181,0.96040,0.90104,0.18748,0.25011,0.68750,0.09375,0.09947,0.20587,0.15184,1.00000,0.45269,0.80385,0.64358
combined,0.25,combined_hard_shift,learned_correlation_classifier,6,32,0.85732,0.79467,0.94316,0.89375,0.16363,0.23332,0.78125,0.06250,0.10013,0.19756,0.14566,1.00000,0.44114,0.79861,0.72374
combined,0.25,combined_hard_shift,learned_correlation_classifier,7,32,0.83471,0.74766,0.95788,0.90885,0.21631,0.25955,0.81250,0.06250,0.10307,0.20401,0.15900,1.00000,0.44251,0.79156,0.73326
combined,0.25,combined_hard_shift,learned_correlation_classifier,8,32,0.82987,0.73716,0.95881,0.90104,0.22134,0.28896,0.78125,0.03125,0.09973,0.20299,0.16085,1.00000,0.44861,0.79387,0.71977
combined,0.25,combined_hard_shift,learned_correlation_classifier,9,32,0.86246,0.79524,0.95512,0.93437,0.17060,0.23584,0.87500,0.15625,0.09692,0.19731,0.14667,1.00000,0.45479,0.80729,0.75650
combined,0.25,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00173,0.01734,1.00000,0.99400,1.00000,0.96875
combined,0.25,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00174,0.01735,1.00000,0.99400,1.00000,0.96875
combined,0.25,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00179,0.01733,1.00000,0.99400,1.00000,0.94687
combined,0.25,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00173,0.01721,1.00000,0.99400,1.00000,0.98000
combined,0.25,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00171,0.01741,1.00000,0.99400,1.00000,0.93625
combined,0.25,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00179,0.01730,1.00000,0.99400,1.00000,0.95813
combined,0.25,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00173,0.01736,1.00000,0.99400,1.00000,0.95813
combined,0.25,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00173,0.01711,1.00000,0.99400,1.00000,0.95813
combined,0.25,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00179,0.01742,1.00000,0.99400,1.00000,0.95813
combined,0.25,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00175,0.01735,1.00000,0.99400,1.00000,0.94687
combined,0.25,combined_hard_shift,world_model_flow_predictor,0,32,0.86343,0.80017,0.95840,0.88958,0.18480,0.28002,0.71875,0.06250,0.08283,0.17191,0.16463,1.00000,0.51493,0.83629,0.68015
combined,0.25,combined_hard_shift,world_model_flow_predictor,1,32,0.86014,0.79228,0.95744,0.93177,0.18116,0.27370,0.84375,0.06250,0.08499,0.17641,0.16445,1.00000,0.51095,0.83477,0.76776
combined,0.25,combined_hard_shift,world_model_flow_predictor,2,32,0.88558,0.85190,0.93267,0.81354,0.11311,0.27506,0.78125,0.12500,0.08023,0.16661,0.14712,1.00000,0.49217,0.83354,0.71352
combined,0.25,combined_hard_shift,world_model_flow_predictor,3,32,0.84970,0.78906,0.94413,0.87552,0.19006,0.29374,0.68750,0.09375,0.08606,0.17629,0.16664,1.00000,0.50806,0.82785,0.64236
combined,0.25,combined_hard_shift,world_model_flow_predictor,4,32,0.85518,0.79366,0.94426,0.83698,0.18653,0.29554,0.62500,0.06250,0.08544,0.17060,0.16581,1.00000,0.49753,0.82319,0.61050
combined,0.25,combined_hard_shift,world_model_flow_predictor,5,32,0.85586,0.78895,0.95409,0.86042,0.18525,0.29167,0.84375,0.18750,0.08420,0.18068,0.16573,1.00000,0.51243,0.83377,0.72038
combined,0.25,combined_hard_shift,world_model_flow_predictor,6,32,0.87561,0.82975,0.94247,0.86979,0.13380,0.29378,0.81250,0.15625,0.08125,0.16203,0.15163,1.00000,0.49725,0.83418,0.71902
combined,0.25,combined_hard_shift,world_model_flow_predictor,7,32,0.83633,0.75645,0.95032,0.86875,0.20574,0.29691,0.81250,0.18750,0.08764,0.17902,0.17037,1.00000,0.50072,0.82219,0.69122
combined,0.25,combined_hard_shift,world_model_flow_predictor,8,32,0.82968,0.74086,0.96194,0.91146,0.22540,0.30052,0.71875,0.18750,0.08788,0.18689,0.17663,1.00000,0.51615,0.82892,0.62276
combined,0.25,combined_hard_shift,world_model_flow_predictor,9,32,0.86344,0.79969,0.95557,0.91771,0.17048,0.25870,0.87500,0.03125,0.08153,0.17328,0.16125,1.00000,0.52049,0.84160,0.80441
combined,0.50,combined_hard_shift,action_direction_projection,0,32,0.56906,0.42969,0.89144,0.70817,0.52538,0.44492,0.56250,0.18750,0.20220,0.30970,0.27556,1.00000,0.35250,0.65949,0.40670
combined,0.50,combined_hard_shift,action_direction_projection,1,32,0.55486,0.40773,0.90701,0.72065,0.52676,0.47233,0.37500,0.09375,0.21473,0.32749,0.27924,1.00000,0.32892,0.65097,0.30409
combined,0.50,combined_hard_shift,action_direction_projection,2,32,0.60333,0.47107,0.89539,0.71482,0.45084,0.41766,0.65625,0.09375,0.19540,0.29716,0.25422,1.00000,0.36261,0.68217,0.52486
combined,0.50,combined_hard_shift,action_direction_projection,3,32,0.55459,0.41863,0.89188,0.73592,0.60252,0.45166,0.53125,0.21875,0.22054,0.32624,0.29890,1.00000,0.32468,0.62817,0.35784
combined,0.50,combined_hard_shift,action_direction_projection,4,32,0.58317,0.44441,0.90729,0.74479,0.56901,0.41432,0.43750,0.28125,0.21615,0.31737,0.28869,1.00000,0.33385,0.64432,0.28249
combined,0.50,combined_hard_shift,action_direction_projection,5,32,0.60009,0.46655,0.89721,0.76114,0.43339,0.46234,0.50000,0.18750,0.19067,0.28983,0.24788,1.00000,0.36727,0.68891,0.38144
combined,0.50,combined_hard_shift,action_direction_projection,6,32,0.59494,0.45453,0.90054,0.73950,0.50759,0.46632,0.50000,0.28125,0.19623,0.30346,0.27035,1.00000,0.35160,0.66530,0.33489
combined,0.50,combined_hard_shift,action_direction_projection,7,32,0.57259,0.43831,0.89028,0.69192,0.56476,0.40152,0.46875,0.31250,0.22186,0.32002,0.28882,1.00000,0.32218,0.63476,0.29155
combined,0.50,combined_hard_shift,action_direction_projection,8,32,0.54038,0.40327,0.89963,0.72698,0.63722,0.44508,0.56250,0.18750,0.22933,0.33805,0.30974,1.00000,0.32632,0.62340,0.38435
combined,0.50,combined_hard_shift,action_direction_projection,9,32,0.58383,0.44536,0.90098,0.71405,0.44204,0.44513,0.50000,0.15625,0.20099,0.30967,0.25444,1.00000,0.34497,0.67639,0.38858
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.76115,0.65800,0.91476,0.89308,0.28051,0.36272,0.68750,0.12500,0.10976,0.19693,0.21795,1.00000,0.40714,0.74784,0.59235
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.79286,0.70287,0.93207,0.90620,0.24500,0.32773,0.62500,0.15625,0.10846,0.19413,0.20909,1.00000,0.40918,0.76121,0.55039
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.80626,0.73228,0.91957,0.86223,0.21883,0.32736,0.78125,0.09375,0.10721,0.19197,0.20201,1.00000,0.41008,0.76419,0.68793
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.77279,0.67363,0.91641,0.91009,0.27210,0.33677,0.62500,0.12500,0.11258,0.19305,0.21547,1.00000,0.39955,0.74617,0.55283
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.79271,0.70726,0.91753,0.89162,0.24812,0.32281,0.68750,0.15625,0.11093,0.19091,0.20952,1.00000,0.39813,0.75100,0.59281
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.80910,0.72631,0.93248,0.90217,0.23387,0.36213,0.65625,0.12500,0.10680,0.19104,0.20469,1.00000,0.41577,0.76720,0.58610
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.80123,0.72125,0.91920,0.85648,0.23136,0.32863,0.87500,0.09375,0.10844,0.18898,0.20573,1.00000,0.41039,0.76149,0.75085
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.78035,0.68708,0.92130,0.90668,0.26896,0.31668,0.59375,0.09375,0.11278,0.19322,0.21480,1.00000,0.39596,0.74627,0.54501
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.80200,0.73042,0.91243,0.88976,0.22183,0.31384,0.78125,0.18750,0.11142,0.19869,0.20362,1.00000,0.39700,0.75487,0.65283
combined,0.50,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.79327,0.70488,0.91895,0.91079,0.24155,0.36471,0.62500,0.03125,0.10817,0.19208,0.20864,1.00000,0.40193,0.75479,0.59288
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.75366,0.64073,0.93137,0.93708,0.30255,0.53010,0.68750,0.15625,0.10388,0.19045,0.21369,1.00000,0.50901,0.80028,0.57351
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.78617,0.69890,0.92746,0.91606,0.24888,0.49506,0.50000,0.03125,0.09627,0.17739,0.19995,1.00000,0.51521,0.81430,0.50268
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.80472,0.73228,0.92636,0.90061,0.21450,0.42627,0.68750,0.12500,0.09786,0.18285,0.19197,1.00000,0.51304,0.82045,0.61214
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.77125,0.67052,0.92705,0.92466,0.27175,0.52869,0.56250,0.03125,0.10102,0.17637,0.20463,1.00000,0.50004,0.80127,0.53772
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.78349,0.69984,0.91644,0.90445,0.25575,0.51219,0.68750,0.03125,0.10009,0.17639,0.20143,1.00000,0.49336,0.79855,0.62976
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.78822,0.69709,0.93760,0.91437,0.25859,0.47701,0.65625,0.06250,0.10062,0.18868,0.20237,1.00000,0.52457,0.81966,0.60170
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.79461,0.70488,0.93062,0.89195,0.24374,0.47337,0.59375,0.12500,0.09917,0.18163,0.19952,1.00000,0.51089,0.81400,0.53779
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.78823,0.70659,0.92135,0.89423,0.24980,0.45684,0.56250,0.09375,0.10196,0.17854,0.20014,1.00000,0.49691,0.80299,0.52509
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.80858,0.74907,0.90465,0.88345,0.19819,0.48625,0.81250,0.00000,0.09580,0.17454,0.18722,1.00000,0.49079,0.80682,0.74198
combined,0.50,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.76937,0.67684,0.91079,0.89969,0.26044,0.52311,0.59375,0.09375,0.10020,0.18205,0.20418,1.00000,0.49862,0.79879,0.53819
combined,0.50,combined_hard_shift,contrastive_action_flow,0,32,0.76226,0.70438,0.85229,0.77409,0.22225,0.27114,0.71875,0.12500,0.11043,0.18539,0.17127,1.00000,0.37962,0.73010,0.62476
combined,0.50,combined_hard_shift,contrastive_action_flow,1,32,0.78614,0.74808,0.85356,0.72810,0.18906,0.23508,0.71875,0.12500,0.11016,0.18298,0.16346,1.00000,0.37840,0.73710,0.63557
combined,0.50,combined_hard_shift,contrastive_action_flow,2,32,0.80289,0.77180,0.85889,0.72516,0.17030,0.23717,0.87500,0.12500,0.10830,0.17997,0.15746,1.00000,0.38255,0.74477,0.75067
combined,0.50,combined_hard_shift,contrastive_action_flow,3,32,0.75680,0.70666,0.83593,0.69978,0.22785,0.24704,0.62500,0.15625,0.11428,0.18158,0.17292,1.00000,0.36959,0.71940,0.54650
combined,0.50,combined_hard_shift,contrastive_action_flow,4,32,0.77296,0.73336,0.83616,0.70604,0.20675,0.23574,0.71875,0.12500,0.11339,0.17974,0.16773,1.00000,0.36709,0.72281,0.62958
combined,0.50,combined_hard_shift,contrastive_action_flow,5,32,0.81047,0.77816,0.86340,0.76669,0.17206,0.26624,0.71875,0.03125,0.10756,0.17851,0.15702,1.00000,0.38792,0.74835,0.67473
combined,0.50,combined_hard_shift,contrastive_action_flow,6,32,0.79560,0.76984,0.84338,0.68375,0.17587,0.22998,0.71875,0.06250,0.10995,0.17721,0.16001,1.00000,0.38188,0.73917,0.66172
combined,0.50,combined_hard_shift,contrastive_action_flow,7,32,0.77750,0.72688,0.85872,0.76514,0.21714,0.22670,0.71875,0.09375,0.11516,0.18218,0.16990,1.00000,0.36388,0.72471,0.64108
combined,0.50,combined_hard_shift,contrastive_action_flow,8,32,0.78493,0.77104,0.82778,0.69479,0.17616,0.22571,0.71875,0.06250,0.11344,0.18853,0.16081,1.00000,0.36805,0.72786,0.65887
combined,0.50,combined_hard_shift,contrastive_action_flow,9,32,0.78885,0.74937,0.84711,0.72029,0.18649,0.27236,0.71875,0.00000,0.10977,0.18063,0.16298,1.00000,0.37230,0.73282,0.67856
combined,0.50,combined_hard_shift,learned_correlation_classifier,0,32,0.75002,0.64713,0.90451,0.87894,0.29021,0.34245,0.56250,0.09375,0.11929,0.21064,0.19559,1.00000,0.38038,0.72913,0.51213
combined,0.50,combined_hard_shift,learned_correlation_classifier,1,32,0.78425,0.69347,0.92518,0.89231,0.25514,0.32153,0.71875,0.09375,0.11983,0.21003,0.18655,1.00000,0.37922,0.74161,0.63394
combined,0.50,combined_hard_shift,learned_correlation_classifier,2,32,0.79136,0.71623,0.90986,0.83823,0.23651,0.30800,0.65625,0.15625,0.11763,0.20590,0.18093,1.00000,0.38200,0.74317,0.57206
combined,0.50,combined_hard_shift,learned_correlation_classifier,3,32,0.75610,0.66012,0.90105,0.88207,0.29061,0.31527,0.53125,0.18750,0.12349,0.20859,0.19578,1.00000,0.37194,0.72375,0.45841
combined,0.50,combined_hard_shift,learned_correlation_classifier,4,32,0.76953,0.68202,0.90527,0.86173,0.28217,0.30383,0.65625,0.12500,0.12219,0.20672,0.19349,1.00000,0.37106,0.72624,0.57256
combined,0.50,combined_hard_shift,learned_correlation_classifier,5,32,0.79904,0.71915,0.91812,0.86652,0.23897,0.34388,0.68750,0.21875,0.11667,0.20406,0.18049,1.00000,0.38576,0.74673,0.57065
combined,0.50,combined_hard_shift,learned_correlation_classifier,6,32,0.79117,0.71559,0.90217,0.84451,0.23702,0.31005,0.62500,0.06250,0.11788,0.20209,0.18176,1.00000,0.38405,0.74213,0.58360
combined,0.50,combined_hard_shift,learned_correlation_classifier,7,32,0.75313,0.65554,0.90681,0.87940,0.30869,0.30030,0.75000,0.06250,0.12480,0.20957,0.20073,1.00000,0.36613,0.71825,0.65413
combined,0.50,combined_hard_shift,learned_correlation_classifier,8,32,0.76813,0.68590,0.89979,0.86272,0.26768,0.30097,0.59375,0.12500,0.12345,0.21636,0.19060,1.00000,0.37193,0.72846,0.53076
combined,0.50,combined_hard_shift,learned_correlation_classifier,9,32,0.78902,0.70241,0.91525,0.89740,0.24754,0.34496,0.75000,0.18750,0.11764,0.20615,0.18455,1.00000,0.37667,0.73937,0.62207
combined,0.50,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00181,0.01988,1.00000,0.99400,1.00000,0.95750
combined,0.50,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00178,0.02013,1.00000,0.99400,1.00000,0.96875
combined,0.50,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00176,0.01993,1.00000,0.99400,1.00000,0.94687
combined,0.50,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00174,0.01981,1.00000,0.99400,1.00000,0.98000
combined,0.50,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00174,0.01992,1.00000,0.99400,1.00000,0.93625
combined,0.50,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00175,0.01977,1.00000,0.99400,1.00000,0.94688
combined,0.50,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00171,0.02017,1.00000,0.99400,1.00000,0.95813
combined,0.50,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.01987,1.00000,0.99400,1.00000,0.95813
combined,0.50,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00179,0.01980,1.00000,0.99400,1.00000,0.95813
combined,0.50,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00177,0.02020,1.00000,0.99400,1.00000,0.94687
combined,0.50,combined_hard_shift,world_model_flow_predictor,0,32,0.76646,0.67891,0.90241,0.87334,0.25645,0.48038,0.68750,0.09375,0.10740,0.18859,0.19925,1.00000,0.43284,0.76328,0.60213
combined,0.50,combined_hard_shift,world_model_flow_predictor,1,32,0.79988,0.74298,0.90025,0.85213,0.20526,0.44742,0.81250,0.09375,0.10160,0.17589,0.18586,1.00000,0.43443,0.77481,0.70448
combined,0.50,combined_hard_shift,world_model_flow_predictor,2,32,0.82097,0.77776,0.90324,0.82744,0.17673,0.38164,0.68750,0.18750,0.10324,0.18099,0.17888,1.00000,0.43585,0.78260,0.59491
combined,0.50,combined_hard_shift,world_model_flow_predictor,3,32,0.77186,0.70927,0.87575,0.79471,0.23077,0.46989,0.62500,0.12500,0.10567,0.17384,0.19186,1.00000,0.42289,0.75683,0.55093
combined,0.50,combined_hard_shift,world_model_flow_predictor,4,32,0.78520,0.73294,0.87484,0.81089,0.21843,0.46769,0.59375,0.06250,0.10563,0.17394,0.18927,1.00000,0.41604,0.75575,0.55517
combined,0.50,combined_hard_shift,world_model_flow_predictor,5,32,0.80004,0.73119,0.91452,0.86094,0.22041,0.43432,0.71875,0.15625,0.10491,0.18647,0.18936,1.00000,0.44738,0.78192,0.61620
combined,0.50,combined_hard_shift,world_model_flow_predictor,6,32,0.80244,0.74199,0.89518,0.81587,0.20402,0.42952,0.71875,0.18750,0.10381,0.17804,0.18628,1.00000,0.43520,0.77417,0.60666
combined,0.50,combined_hard_shift,world_model_flow_predictor,7,32,0.79201,0.74093,0.88982,0.79900,0.21910,0.41734,0.71875,0.18750,0.10688,0.17670,0.18925,1.00000,0.41954,0.76131,0.60237
combined,0.50,combined_hard_shift,world_model_flow_predictor,8,32,0.81170,0.80237,0.85424,0.73713,0.15206,0.40885,0.68750,0.15625,0.10259,0.17382,0.17303,1.00000,0.41370,0.76378,0.60375
combined,0.50,combined_hard_shift,world_model_flow_predictor,9,32,0.79482,0.74128,0.88167,0.82059,0.19744,0.45237,0.71875,0.03125,0.10503,0.17909,0.18539,1.00000,0.42215,0.76531,0.66005
combined,0.75,combined_hard_shift,action_direction_projection,0,32,0.54241,0.41697,0.83740,0.69804,0.53673,0.48973,0.53125,0.21875,0.22801,0.29835,0.29743,1.00000,0.28136,0.60595,0.35883
combined,0.75,combined_hard_shift,action_direction_projection,1,32,0.52765,0.40804,0.81827,0.66479,0.54592,0.47545,0.31250,0.15625,0.23780,0.29972,0.30076,1.00000,0.27419,0.59523,0.22431
combined,0.75,combined_hard_shift,action_direction_projection,2,32,0.51338,0.38240,0.82938,0.63477,0.51220,0.43057,0.37500,0.12500,0.24535,0.31544,0.29417,1.00000,0.27362,0.60524,0.28497
combined,0.75,combined_hard_shift,action_direction_projection,3,32,0.53551,0.41230,0.81928,0.66403,0.47115,0.46400,0.43750,0.21875,0.21751,0.28475,0.27836,1.00000,0.30133,0.62605,0.30393
combined,0.75,combined_hard_shift,action_direction_projection,4,32,0.51180,0.38404,0.82259,0.65383,0.53065,0.45071,0.37500,0.25000,0.24179,0.31801,0.29982,1.00000,0.27085,0.59797,0.23542
